upc,descrip,price,q,sales,volsales,unit,descrip1,descrip2,descrip3,descrip4,descrip5,descrip6
7204000002,STROHS LIGHT BEER,.50706637,77596.195,39239.32,27546650.52,Oz,STROHS,LIGHT,BEER,,,
7204000006,STROHS BEER N.R.BTLS,.5900777,15610.81,9194.9795,5541837.2,Oz,STROHS,BEER,N.R.BTLS,,,
7204000007,STROHS BEER,.54606164,1271.5771,684.11005,451409.8909,Oz,STROHS,BEER,,,,
7204000009,STROHS BEER,.50766581,149734.2,75763.25,53155645.38,Oz,STROHS,BEER,,,,
7204001110,STROH'S BEER,.40215671,45440.891,18240.039,16131515.71,Oz,STROH'S,BEER,,,,
7204001111,STROHS BEER,.036820572,4198.604,151.81999,1490504.426,Oz,STROHS,BEER,,,,
7204001112,STROH'S LIGHT,.40113282,15522.838,6217,5510607.544,Oz,STROH'S,LIGHT,,,,
7204001113,STROHS BEER,.038506575,16015125,596762.19,5685369439,Oz,STROHS,BEER,,,,
7204001122,STROHS REG LONGNECK,.50753492,146081.42,72942.617,51858906.54,Oz,STROHS,REG,LONGNECK,,,
7204001123,STROHS LIGHT LONGNEC,.50123143,50503.207,25013.561,17928638.57,Oz,STROHS,LIGHT,LONGNEC,,,
7204001151,STROHS BEER N.R.BTLS,.66638225,2155.2832,1437.98,765125.5698000001,Oz,STROHS,BEER,N.R.BTLS,,,
7204004441,STROHS LIGHT BEER,.038316436,5548.1553,208.33,1969595.133,Oz,STROHS,LIGHT,BEER,,,
7204004443,STROHS LIGHT BEER,.038397342,8135695,303376.75,2888171720,Oz,STROHS,LIGHT,BEER,,,
7204004456,STROHS NONALCOHOLIC,.6298216,37997.363,23816.379,13489064.78,Oz,STROHS,NONALCOHOLIC,,,,
7204031232,STROH'S,.36081582,560423.69,196973.8,198950397,Oz,STROH'S,,,,,
7204031310,STROHS BEER,.40933552,651719.31,258705.5,231360351.4,Oz,STROHS,BEER,,,,
7204031313,STROH'S DRAFT LIGHT,.37687528,239.92023,90.420006,85171.67969,Oz,STROH'S,DRAFT,LIGHT,,,
7204031373,STROH'S,.37741673,8097.3076,3036.28,2874544.167,Oz,STROH'S,,,,,
7204031374,STROHS LIGHT BEER,.36441252,10106.64,3662.5801,3587856.98,Oz,STROHS,LIGHT,BEER,,,
7204061321,STROHS LIGHT BEER,.40426067,274204.81,108324.98,97342712.91,Oz,STROHS,LIGHT,BEER,,,
7204061328,STROHS LIGHT BEER,.35926732,263372.44,92530.938,93497210.98999999,Oz,STROHS,LIGHT,BEER,,,
7231111201,WHITBREAD ALE NR BTL,1.2479148,47.984043,59.879997,17034.33545,Oz,WHITBREAD,ALE,NR,BTL,,
7231113001,PILSNER URQUELL NR B,1.2075889,461.84641,561.63,163955.4834,Oz,PILSNER,URQUELL,NR,B,,
7231113003,FOSTER'S LAGER,1.1015949,43987.457,45961,15615547.98,Oz,FOSTER'S,LAGER,,,,
7231133140,DOS EQUIS AMBER LNNR,1.0493239,1415.5293,1459.8199,502512.9102,Oz,DOS,EQUIS,AMBER,LNNR,,
7231163001,PILSNER URQUELL NR B,1.2415425,36090,44259.449,12811949.93,Oz,PILSNER,URQUELL,NR,B,,
7231163006,FOSTERS LAGER 6PK NR,1.0453475,287.90427,301.11996,102206.0156,Oz,FOSTERS,LAGER,6PK,NR,,
7231163009,MOOSEHEAD BEER NR BT,.85786837,460676.81,369261.81,163540271.8,Oz,MOOSEHEAD,BEER,NR,BT,,
7231163011,DOS EQUIS BEER,.96615708,143532.27,134352.48,50953957.44,Oz,DOS,EQUIS,BEER,,,
7231163012,DOS EQUIS BEER,.98951334,16770.424,16194.64,5953500.41,Oz,DOS,EQUIS,BEER,,,
7231163018,MACKESON STOUT NR BT,1.2479148,55.981384,69.860001,19873.39136,Oz,MACKESON,STOUT,NR,BT,,
7231163029,CLAUSTHALER GERMAN N,.97324127,61533.539,59022.508,21844406.56,Oz,CLAUSTHALER,GERMAN,N,,,
7231163050,MOOSEHEAD LIGHT NR B,.81200904,47384.242,37074.988,16821406.75,Oz,MOOSEHEAD,LIGHT,NR,B,,
7231163075,MOOSEHEAD ICE NR,.8435213,20837.07,16978.609,7397160.393,Oz,MOOSEHEAD,ICE,NR,,,
7231193040,MOOSEHEAD BEER NR BT,.76424658,128381.31,93946.938,45575365.84,Oz,MOOSEHEAD,BEER,NR,BT,,
7231195220,DOS EQUIS AMBER,1.1722528,282.2395,328.86002,100195.0195,Oz,DOS,EQUIS,AMBER,,,
7248001103,SCHAEFER BEER CANS,.37032047,647.78461,240.73,229963.5352,Oz,SCHAEFER,BEER,CANS,,,
7250900006,STEINLAGERS ALE,1.1743189,407.86438,478.81998,144791.8555,Oz,STEINLAGERS,ALE,,,,
7250904006,STEINLAGERS ALE,1.1653874,149.95013,174.75,53232.2998,Oz,STEINLAGERS,ALE,,,,
7262010105,RANIER DRAFT REGULAR,.3931492,1919.3618,744.03998,681373.4478,Oz,RANIER,DRAFT,REGULAR,,,
7262010106,RANIER DRAFT LIGHT C,.39882609,879.70752,345.56,312296.166,Oz,RANIER,DRAFT,LIGHT,C,,
7272001431,CARLINGS BLK LABEL R,.42185366,17472.189,7334.6699,6202627.587,Oz,CARLINGS,BLK,LABEL,R,,
7272001435,CARLINGS BLK LABEL R,.37261227,1295.5692,475.03,459927.0703,Oz,CARLINGS,BLK,LABEL,R,,
7278300100,ANCHOR STEAM BEER NR,1.139625,11048.326,12503.359,3922155.854,Oz,ANCHOR,STEAM,BEER,NR,,
7278300200,ANCHOR PORTER,1.2435384,647.78461,804.91998,229963.5352,Oz,ANCHOR,PORTER,,,,
7278300300,ANCHOR STEAM ALE NR,1.2066292,1139.621,1351.1,404565.4785,Oz,ANCHOR,STEAM,ALE,NR,,
7289000007,HEINEKEN KINGSIZE N.,1.1241575,88109.5,98669.219,31278873.49,Oz,HEINEKEN,KINGSIZE,N.,,,
7289000011,HEINEKEN BEER N.R.BT,1.0573539,1339876.5,1358994.1,475656151.2,Oz,HEINEKEN,BEER,N.R.BT,,,
7289000012,HEINEKEN DARK BEER N,1.0124905,60088.02,59036.379,21331247.19,Oz,HEINEKEN,DARK,BEER,N,,
7289000016,HEINEKEN NR BTLS.,1.0266199,966818.5,921967.44,343220576.9,Oz,HEINEKEN,NR,BTLS.,,,
7289000030,BUCKLER NON ALCOHOLI,.86740398,11888.047,10122.1,4220256.732,Oz,BUCKLER,NON,ALCOHOLI,,,
7289000059,AMSTEL BIER,.99866527,65.978058,65.889999,23422.21191,Oz,AMSTEL,BIER,,,,
7289010011,AMSTEL LIGHT BEER NR,1.0468975,309539.06,317459.78,109886372.1,Oz,AMSTEL,LIGHT,BEER,NR,,
7289010016,AMSTEL LIGHT BEER NR,1.0074937,194527.31,185842.47,69057198.03,Oz,AMSTEL,LIGHT,BEER,NR,,
7336010122,WINDY CITY ALE NR 6P,.87321788,2801.0686,2429.4299,994379.3604,Oz,WINDY,CITY,ALE,NR,6P,
7336011107,OLD STYLE DRAFT LNNR,.62086827,5890.0415,3592.7798,2090964.736,Oz,OLD,STYLE,DRAFT,LNNR,,
7336011110,OLD STYLE DRAFT,.6170789,7653.4551,4708.3296,2716976.582,Oz,OLD,STYLE,DRAFT,,,
7336011112,OLD STYLE DRAFT,.51189196,17190.283,8450.4902,6102550.852,Oz,OLD,STYLE,DRAFT,,,
7336011114,OLD STYLE DRAFT,.42045528,285217.16,115488.05,101252093.1,Oz,OLD,STYLE,DRAFT,,,
7336011116,OLD STYLE DRAFT N.R.,.48473328,19445.533,8842.2998,6903164.641,Oz,OLD,STYLE,DRAFT,N.R.,,
7336011209,OLD STYLE BEER N.R.B,.56696242,63675.492,35556.719,22604799.45,Oz,OLD,STYLE,BEER,N.R.B,,
7336011214,OLD STYLE 30PK CANS,.37487769,2944421,1040743.8,1045269438,Oz,OLD,STYLE,30PK,CANS,,
7336011301,OLD STYLE BEER,.4519105,6424176,2748746.3,2280582451,Oz,OLD,STYLE,BEER,,,
7336011341,OLD STYLE BEER,.58096534,1201112.6,683129.25,426394981.3,Oz,OLD,STYLE,BEER,,,
7336011347,OLD STYLE BEER,.5826937,419.86038,244.64999,149050.4414,Oz,OLD,STYLE,BEER,,,
7336011356,OLD STYLE PARTY PACK,.35071868,678046.5,229641.89,240706516.3,Oz,OLD,STYLE,PARTY,PACK,,
7336011358,O S RYL AMBR N.R. NO,.58808124,74681.164,42706.109,26511814.63,Oz,O,S,RYL,AMBR,N.R.,NO
7336011370,OLD STYLE CAN,.39903584,134035.44,53402.492,47582578.8,Oz,OLD,STYLE,CAN,,,
7336011372,OLD STYLE 30PK CANS,.36171672,2754104.3,915499.75,977707002,Oz,OLD,STYLE,30PK,CANS,,
7336011401,OLD STYLE CLASSIC DR,.61771429,22456.533,13812.95,7972069.226,Oz,OLD,STYLE,CLASSIC,DR,,
7336011402,OLD STYLE CLASSIC DR,.61853629,10832.397,6679.1899,3845501.34,Oz,OLD,STYLE,CLASSIC,DR,,
7336011403,OLD STYLE CLASSIC DR,.59743208,27662.801,16395.58,9820294.67,Oz,OLD,STYLE,CLASSIC,DR,,
7336011404,OLD STYLE CLASSIC DR,.59477115,15198.945,8964.0693,5395625.906,Oz,OLD,STYLE,CLASSIC,DR,,
7336011405,OLD STYLE CLASSIC DR,.44450489,242007.53,99961.281,85912673.43000001,Oz,OLD,STYLE,CLASSIC,DR,,
7336011406,OLD STYLE CLSSC DRFT,.44494331,89730.164,38385.609,31854208.22,Oz,OLD,STYLE,CLSSC,DRFT,,
7336011411,OLD STYLE CLASSIC DR,.59951121,97701.516,53606.418,34684037.32,Oz,OLD,STYLE,CLASSIC,DR,,
7336011412,OLD STYLE CLSC DRAFT,.59342986,52482.547,28969,18631304.97,Oz,OLD,STYLE,CLSC,DRAFT,,
7336011421,OLD STYLE CLASSIC DR,.38020372,135374.98,50732.121,48058120.14,Oz,OLD,STYLE,CLASSIC,DR,,
7336011422,OLD STYLE CLASSIC DR,.37943378,91139.695,34099.691,32354591.68,Oz,OLD,STYLE,CLASSIC,DR,,
7336011423,OLD STYLE CLASSIC DR,.27259061,71348.273,19448.869,25328637.35,Oz,OLD,STYLE,CLASSIC,DR,,
7336011424,OLD STYLE CLASSIC DR,.27259061,37463.543,10212.21,13299557.4,Oz,OLD,STYLE,CLASSIC,DR,,
7336011425,OS CLASSIC DRAFT 4PK,.397129,25471.529,10104.28,9042393.056,Oz,OS,CLASSIC,DRAFT,4PK,,
7336011426,OS CLASSIC DRFT LT 6,.39711252,8909.0371,3534.3599,3162708.295,Oz,OS,CLASSIC,DRFT,LT,6,
7336011431,OLD STYLE CLASSIC DR,.3470307,90030.063,31049.779,31960673.04,Oz,OLD,STYLE,CLASSIC,DR,,
7336011432,OLD STYLE CLASSIC DR,.34669173,38607.164,13368.56,13705542.9,Oz,OLD,STYLE,CLASSIC,DR,,
7336011439,OLD STYLE CLASSIC DR,.39948264,14575.154,5823.71,5174179.615,Oz,OLD,STYLE,CLASSIC,DR,,
7336011440,OLD STYLE CLASSIC DR,.39953846,10596.477,4233.7002,3761749.238,Oz,OLD,STYLE,CLASSIC,DR,,
7336011441,OLD STYLE CLASSIC DR,.35270575,209060.48,68680.414,74216472.37,Oz,OLD,STYLE,CLASSIC,DR,,
7336011442,OLD STYLE CLASSIC DR,.35128811,122809.16,40388.051,43597253.45,Oz,OLD,STYLE,CLASSIC,DR,,
7336011522,OLD STYLE ICE,.42123792,303691.03,120791.3,107810312.5,Oz,OLD,STYLE,ICE,,,
7336011523,OLD STYLE ICE NR BTL,.54523861,7701.439,4199.7598,2734010.92,Oz,OLD,STYLE,ICE,NR,BTL,
7336011524,OLD STYLE ICE NR BTL,.51206177,38147.316,18746.549,13542297.08,Oz,OLD,STYLE,ICE,NR,BTL,
7336011528,OLD STYLE ICE LN NR,.57994199,33930.719,18802.08,12045404.82,Oz,OLD,STYLE,ICE,LN,NR,
7336011531,OLD STYLE ICE LIGHT,.55616736,62595.188,33892.969,22221291.25,Oz,OLD,STYLE,ICE,LIGHT,,
7336011542,OLD STYLE ICE LIGHT,.43853119,1175.609,510.50998,417341.2305,Oz,OLD,STYLE,ICE,LIGHT,,
7336011611,OLD STYLE BEER N.R.B,.63187671,5.9980054,3.79,2129.291992,Oz,OLD,STYLE,BEER,N.R.B,,
7336011638,OLD STYLE BEER N.R.B,.5660215,155.94814,88.270004,55361.5918,Oz,OLD,STYLE,BEER,N.R.B,,
7336011661,OLD STYLE REG LONG N,.60769206,524477.63,297238.41,186189550.7,Oz,OLD,STYLE,REG,LONG,N,
7336011670,OLD STYLE BEER,.74466211,20022.674,14820.879,7108049.666,Oz,OLD,STYLE,BEER,,,
7336011751,OLD STYLE BEER,.61072582,817222.25,497698.69,290113905.5,Oz,OLD,STYLE,BEER,,,
7336011754,OLD STYLE BEER,.53656,453809.09,214124.81,161102227.8,Oz,OLD,STYLE,BEER,,,
7336011905,OLD STYLE BEER,.66101211,72072.031,47066.57,25585572.16,Oz,OLD,STYLE,BEER,,,
7336011906,OLD STYLE BEER N.R.B,.54666406,482011.72,236410.64,171114163.5,Oz,OLD,STYLE,BEER,N.R.B,,
7336013301,SPECIAL EXPORT CAN,.50743073,13963.356,7062.1802,4956991.758,Oz,SPECIAL,EXPORT,CAN,,,
7336013403,SPECIAL EXPORT REG N,.60836011,10382.548,6241.7197,3685804.455,Oz,SPECIAL,EXPORT,REG,N,,
7336013405,SPECIAL EXPORT REG N,.60078746,17922.041,10451.101,6362324.486,Oz,SPECIAL,EXPORT,REG,N,,
7336013412,SPECIAL EXPORT LIGHT,.60796803,3676.7773,2210.1799,1305255.99,Oz,SPECIAL,EXPORT,LIGHT,,,
7336013414,SPECIAL EXPORT LIGHT,.59575075,2447.1863,1431.86,868751.1328,Oz,SPECIAL,EXPORT,LIGHT,,,
7336013419,SPECIAL EXPORT LIGHT,.54143,287.90427,155.88,102206.0156,Oz,SPECIAL,EXPORT,LIGHT,,,
7336013611,SPECIAL EXPORT REG N,.63260806,316082.91,188414.11,112209429.6,Oz,SPECIAL,EXPORT,REG,N,,
7336013670,SPECIAL EXPORT REG N,.72667015,2850.3855,2071.29,1011886.845,Oz,SPECIAL,EXPORT,REG,N,,
7336013751,SPECIAL EXPORT REG C,.67022276,1247.5851,833.21997,442892.7324,Oz,SPECIAL,EXPORT,REG,C,,
7336013752,SPECIAL EXPORT REG N,.60761672,57316.941,32583.471,20347514.31,Oz,SPECIAL,EXPORT,REG,N,,
7336013755,SPECIAL EXPORT REG N,.64528221,285984.91,179270.56,101524642.4,Oz,SPECIAL,EXPORT,REG,N,,
7336013757,SPECIAL EXPORT REG N,.61302155,281834.28,162201.05,100051172.3,Oz,SPECIAL,EXPORT,REG,N,,
7336035301,OLD STYLE L.A. BEER,.47345254,36659.809,17186.1,13014232.66,Oz,OLD,STYLE,L.A.,BEER,,
7336035751,OLD STYLE L.A. BEER,.60467219,10760.422,6483.8999,3819949.841,Oz,OLD,STYLE,L.A.,BEER,,
7336039751,CARLINGS BLK LABEL R,.4318102,773.74274,334.10999,274678.667,Oz,CARLINGS,BLK,LABEL,R,,
7336043333,KINGSBURY NON/ALCOHO,.43215951,3670.7793,1553.71,1303126.699,Oz,KINGSBURY,NON/ALCOHO,,,,
7336043611,KINGSBURY NON/ALCOHO,.60840112,16818.408,9811.3604,5970534.752,Oz,KINGSBURY,NON/ALCOHO,,,,
7336043668,KINGSBURY N/A LONGNE,.64239204,24483.857,15505.34,8691769.92,Oz,KINGSBURY,N/A,LONGNE,,,
7336043751,KINGSBURY NON/ALCOHO,.55981266,14875.054,8189.8799,5280644.14,Oz,KINGSBURY,NON/ALCOHO,,,,
7336050301,SPECIAL EXPORT LIGHT,.50659251,7197.6064,3633,2555150.391,Oz,SPECIAL,EXPORT,LIGHT,,,
7336050611,SPECIAL EXPORT LIGHT,.61920142,83216.328,49346.898,29541797.19,Oz,SPECIAL,EXPORT,LIGHT,,,
7336050660,SPECIAL EXPORT LIGHT,.64488214,113128.38,70765.891,40160576.33,Oz,SPECIAL,EXPORT,LIGHT,,,
7336050662,SPECIAL EXPORT LIGHT,.59077847,15378.886,8717.0801,5459504.674,Oz,SPECIAL,EXPORT,LIGHT,,,
7336050665,SPECIAL EXPORT LIGHT,.60753179,73091.695,42398.359,25947552.26,Oz,SPECIAL,EXPORT,LIGHT,,,
7336050751,SPECIAL EXPORT LIGHT,.68364829,143.95213,97.859993,51103.00781,Oz,SPECIAL,EXPORT,LIGHT,,,
7336068306,OLD STYLE DRY BEER,.44540951,16938.367,7411.9399,6013120.598,Oz,OLD,STYLE,DRY,BEER,,
7336068661,OLD STYLE DRY LONGNE,.56239659,21064.996,11139.84,7478073.494,Oz,OLD,STYLE,DRY,LONGNE,,
7336068741,OLD STYLE DRY BEER,.56989992,5950.0215,3386.8401,2112257.656,Oz,OLD,STYLE,DRY,BEER,,
7336068756,OLD STYLE DRY BEER,.59548819,5242.2568,3117.2197,1861001.202,Oz,OLD,STYLE,DRY,BEER,,
7336077661,SPECIAL EXPORT DARK,.60909927,41314.262,24354.379,14666563.25,Oz,SPECIAL,EXPORT,DARK,,,
7336077663,SPECIAL EXPORT DARK,.63655657,36827.754,22921.25,13073852.85,Oz,SPECIAL,EXPORT,DARK,,,
7336088301,CARLINGS BLK LABEL L,.37470788,47.984043,17.98,17034.33594,Oz,CARLINGS,BLK,LABEL,L,,
7336088751,CARLINGS BLK LABEL L,.42625278,89.970078,38.049999,31939.37988,Oz,CARLINGS,BLK,LABEL,L,,
7336091405,WEINHARDS BOAR'S HEA,.74684691,37343.582,26825.869,13256971.98,Oz,WEINHARDS,BOAR'S,HEA,,,
7336097102,OLD STYLE LT BONUS P,.39928499,37507.527,14975.221,13315172.72,Oz,OLD,STYLE,LT,BONUS,P,
7336097104,OLD STYLE LIGHT 30 P,.35922977,782589.81,259465.25,277819372.3,Oz,OLD,STYLE,LIGHT,30,P,
7336097202,OLD STYLE BEER N.R.B,.49334505,71580.195,33016.508,25410970.66,Oz,OLD,STYLE,BEER,N.R.B,,
7336097301,OLD STYLE LT BONUS 6,.44173959,1458043.1,608981,517605333.3,Oz,OLD,STYLE,LT,BONUS,6,
7336097305,OLD STYLE LT BONUS 6,.34783086,841040.38,283114.25,298569323.9,Oz,OLD,STYLE,LT,BONUS,6,
7336097341,OLD STYLE LIGHT BEER,.57054991,188985.16,105005.9,67089732.15,Oz,OLD,STYLE,LIGHT,BEER,,
7336097343,OLD STYLE LIGHT 30 P,.37485096,951073.75,336747.75,337631184.2,Oz,OLD,STYLE,LIGHT,30,P,
7336097345,OLD STYLE LT BONUS P,.34955901,909697.56,304381.13,322942624.6,Oz,OLD,STYLE,LT,BONUS,P,
7336097347,OLD STYLE BONUS PACK,.31197351,352730.69,110039.46,125219399.8,Oz,OLD,STYLE,BONUS,PACK,,
7336097348,OLD STYLE LIGHT BEER,.5826937,47.984043,27.959999,17034.33594,Oz,OLD,STYLE,LIGHT,BEER,,
7336097356,OLD STYLE LIGHT PART,.34901941,179972.16,60784.699,63890114.4,Oz,OLD,STYLE,LIGHT,PART,,
7336097638,OLD STYLE LIGHT BEER,.5660215,143.95213,81.479996,51103.00781,Oz,OLD,STYLE,LIGHT,BEER,,
7336097661,OLD STYLE LIGHT LONG,.59983873,97269.656,55527.578,34530728.27,Oz,OLD,STYLE,LIGHT,LONG,,
7336097670,OLD STYLE LIGHT BEER,.70523441,18.660461,13.16,6624.463867,Oz,OLD,STYLE,LIGHT,BEER,,
7336097751,OLD STYLE LIGHT BEER,.6071921,177894.84,102556.79,63152671.22,Oz,OLD,STYLE,LIGHT,BEER,,
7336097754,OLD STYLE LIGHT BEER,.52352327,52470.551,25313.279,18627045.87,Oz,OLD,STYLE,LIGHT,BEER,,
7336098621,CHAMPALE PINK N.R.BT,.92280674,19.993351,18.450001,7097.639771,Oz,CHAMPALE,PINK,N.R.BT,,,
7336098671,CHAMPALE EXTRA DRY N,.92280674,11.996011,11.07,4258.583862,Oz,CHAMPALE,EXTRA,DRY,N,,
7336098678,CHAMPALE GOLDEN N R,.92280674,35.988033,33.209999,12775.75159,Oz,CHAMPALE,GOLDEN,N,R,,
7454900020,CARTA BLANCA BEER N.,1.0375671,41.986038,43.629997,14905.04395,Oz,CARTA,BLANCA,BEER,N.,,
7527608060,MOUSSY NON-ALCOHOLIC,.97816658,1753.9167,1712.3101,622640.4526,Oz,MOUSSY,NON-ALCOHOLIC,,,,
7642091111,PYRAMID BEST BROWN A,1.3017963,77.974068,100.87,27680.7959,Oz,PYRAMID,BEST,BROWN,A,,
7642091112,PYRAMID PALE ALE,1.318216,71.976067,94.879997,25551.50391,Oz,PYRAMID,PALE,ALE,,,
7642091117,PYRAMID HEFEWEIZEN,1.3321095,173.94215,231.70999,61749.46777,Oz,PYRAMID,HEFEWEIZEN,,,,
7642091119,PYRAMID APRICOT ALE,1.3321095,149.95013,199.75,53232.2998,Oz,PYRAMID,APRICOT,ALE,,,
7774047999,~SANTA CLAUSS XMAS B,1.6092622,60.479889,83.639999,21470.36047,Oz,~SANTA,CLAUSS,XMAS,B,,
7794202535,WOODPECKER CIDER,1.1653874,203.93219,237.65999,72395.92773,Oz,WOODPECKER,CIDER,,,,
8066094433,ST PAULI GIRL BIG BT,1.2137595,1680.6411,2038.62,596627.6152,Oz,ST,PAULI,GIRL,BIG,BT,
8066095301,PACIFICO N.R. BOTTLE,1.0823206,1895.3698,2035.1199,672856.2695000001,Oz,PACIFICO,N.R.,BOTTLE,,,
8066095401,CORONITA N.R. BOTTLE,1.5444542,314.89532,484.60004,111787.8341,Oz,CORONITA,N.R.,BOTTLE,,,
8066095603,CORONA BIG BTL.,1.18374,7160.4526,8488.0801,2541960.645,Oz,CORONA,BIG,BTL.,,,
8066095605,CORONA EXTRA BEER NR,.96648461,1108713.4,1028249.3,393593238.1,Oz,CORONA,EXTRA,BEER,NR,,
8066095615,CORONA EXTRA BEER NR,.94778055,466980.72,421568.94,165778157.8,Oz,CORONA,EXTRA,BEER,NR,,
8066095625,CORONA EXTRA LIGHT N,.95597613,168639.92,156235.14,59867173.76,Oz,CORONA,EXTRA,LIGHT,N,,
8066095755,MODELO ESPECIAL,.98950469,6471.8481,6268.21,2297506.058,Oz,MODELO,ESPECIAL,,,,
8066095765,MODELO ESPECIAL,.99866527,371.87634,371.38,132016.1035,Oz,MODELO,ESPECIAL,,,,
8066095785,MODELO NEGRA N.R.BOT,.96659184,21472.859,20376.68,7622865.353,Oz,MODELO,NEGRA,N.R.BOT,,,
8066095855,PERONI BEER,1.3269225,2189.272,2907.55,777191.5771,Oz,PERONI,BEER,,,,
8066095935,ST PAULI GIRL BEER N,1.0071677,205143.78,192835.05,72826044.84999999,Oz,ST,PAULI,GIRL,BEER,N,
8066095937,ST PAULI GIRL LAGER,.94357115,34440.547,31394.279,12226394.66,Oz,ST,PAULI,GIRL,LAGER,,
8066095945,ST PAULI GIRL DK BEE,.96566218,13111.64,12150.739,4654632.297,Oz,ST,PAULI,GIRL,DK,BEE,
8087201512,WEINHARDS PALE ALE W,.73339283,6849.7222,4878.8296,2431651.46,Oz,WEINHARDS,PALE,ALE,W,,
8178012111,NAKED ASPEN RASP WHE,1.1653874,401.86636,468.32999,142662.5635,Oz,NAKED,ASPEN,RASP,WHE,,
8178012121,NAKED ASPEN PALE ALE,1.1653874,221.92619,258.63,78783.80370999999,Oz,NAKED,ASPEN,PALE,ALE,,
8178012141,NAKED ASPEN HONEY WH,1.1653874,287.90427,335.51999,102206.0156,Oz,NAKED,ASPEN,HONEY,WH,,
8178051239,COLD SPRING PALE ALE,.89481723,1085.639,959.68994,385401.8506,Oz,COLD,SPRING,PALE,ALE,,
8178052250,COLD SPRINGS RIVER R,.90404749,1259.5812,1134.3999,447151.3184,Oz,COLD,SPRINGS,RIVER,R,,
8205410441,WARSTEINER GERMAN BE,.94067502,161.94615,153.73,57490.88379,Oz,WARSTEINER,GERMAN,BE,,,
8205410444,WARSTEINER GERMAN BE,.93461168,104335.3,95155.055,37039034.28,Oz,WARSTEINER,GERMAN,BE,,,
8205410665,WARSTEINER LIGHT (GE,.90084571,3352.885,2965.3699,1190274.225,Oz,WARSTEINER,LIGHT,(GE,,,
8205430441,WARSTEINER GERMAN BE,1.2139226,3964.5483,4794.0498,1407414.683,Oz,WARSTEINER,GERMAN,BE,,,
8205480441,WARSTEINER,.86779469,22072.66,18352.449,7835794.529,Oz,WARSTEINER,,,,,
8239300039,DIXIE BLACKENED VOOD,1.1653874,353.88232,412.40997,125628.2275,Oz,DIXIE,BLACKENED,VOOD,,,
8248800009,BECKS REGULAR BEER,1.0895649,85557.953,91658.492,30373072.64,Oz,BECKS,REGULAR,BEER,,,
8248812300,BECK'S REG BEER NR B,.95763379,506363.63,461657.72,179759088.9,Oz,BECK'S,REG,BEER,NR,B,
8248812345,BECK'S REG BEER NR B,.97683167,1383368,1261322.1,491095647.4,Oz,BECK'S,REG,BEER,NR,B,
8248812356,BECK'S DARK BEER NR',.96377647,353594.41,325117.88,125526021.8,Oz,BECK'S,DARK,BEER,NR',,
8248812400,BECKS DARK,1.0588136,4810.4004,4748.9902,1707692.188,Oz,BECKS,DARK,,,,
8248812500,BECK'S LIGHT NR BTLS,.89697486,3790.7395,3365.5798,1345712.541,Oz,BECK'S,LIGHT,NR,BTLS,,
8248812650,BECK'S DARK BEER BAM,1.1206607,12618.555,13875.09,4479586.922,Oz,BECK'S,DARK,BEER,BAM,,
