upc,descrip,price,q,sales,volsales,unit,descrip1,descrip2,descrip3,descrip4,descrip5,descrip6
8248812700,HAACK-BECK NON-ALCHL,1.067212,56291.281,59346,19983405.37,Oz,HAACK-BECK,NON-ALCHL,,,,
8248812830,BECK'S LIGHT NR BTLS,.94228923,152019.45,137658.91,53966905.62,Oz,BECK'S,LIGHT,NR,BTLS,,
8248812910,BECK'S OKTOBERFEST B,1.0311761,34248.613,33554.219,12158257.27,Oz,BECK'S,OKTOBERFEST,B,,,
8248812920,BECK'S OKTOBERFEST B,1.1653874,29.990026,34.950001,10646.45996,Oz,BECK'S,OKTOBERFEST,B,,,
8328000001,GUINESS STOUT,1.3644356,9797.334,13069.899,3478053.539,Oz,GUINESS,STOUT,,,,
8332600020,YOUNGS SPECIAL LONDO,1.6655536,71.976067,119.87998,25551.50391,Oz,YOUNGS,SPECIAL,LONDO,,,
8370601415,DUVEL BELGIUM SPECIA,1.5821925,47.984043,75.919998,17034.33594,Oz,DUVEL,BELGIUM,SPECIA,,,
8374100005,GROLSCH BEER N.R.BTL,1.0603524,52614.504,54940.41,18678149.36,Oz,GROLSCH,BEER,N.R.BTL,,,
8374100007,GROLSCH SWING TOP BE,1.4132688,9538.1621,13010.67,3386047.39,Oz,GROLSCH,SWING,TOP,BE,,
8378337521,SIERRA NEVADA PALE A,1.060405,80793.133,84256.305,28681563.16,Oz,SIERRA,NEVADA,PALE,A,,
8378347521,SIERRA NEVADA PORTER,1.0492393,6507.8359,6769.6299,2310281.811,Oz,SIERRA,NEVADA,PORTER,,,
8378357521,SIERRA NEVADA STOUT,1.0485287,7029.6626,7319.4199,2495530.215,Oz,SIERRA,NEVADA,STOUT,,,
8380404468,SANTE WHITE NON ALCO,2.1686966,1753.5212,3796.3801,622500,ML,SANTE,WHITE,NON,ALCO,,
8380404469,SANTE SPRKLNG NON AL,3.0252678,1609.8593,4847.5801,571500,ML,SANTE,SPRKLNG,NON,AL,,
8380404545,SANTE BLUSH NON ALCO,2.1728549,2214.0845,4820.3999,786000,ML,SANTE,BLUSH,NON,ALCO,,
8382007131,BASS ALE NR BTLS,1.1785576,254303.44,290537.16,90277722.03,Oz,BASS,ALE,NR,BTLS,,
8382007331,BASS ALE KING SIZE B,1.3754396,24430.209,31925.039,8672724.219000001,Oz,BASS,ALE,KING,SIZE,B,
8382007531,BASS ALE NR BTL,1.1224102,5434.1929,5985.4302,1929138.545,Oz,BASS,ALE,NR,BTL,,
8382008131,COUNTRY CHASE ALE,1.2487484,893.70282,1116.01,317264.5078,Oz,COUNTRY,CHASE,ALE,,,
8382012360,GUINNESS PUB DRAUGHT,1.2087753,84271.977,100472.6,29916552.79,Oz,GUINNESS,PUB,DRAUGHT,,,
8382012393,GUINNESS STOUT N.R.B,1.2674755,264560.03,323556.06,93918811.28,Oz,GUINNESS,STOUT,N.R.B,,,
8382012455,GUINESS STOUT,1.5269698,17850.322,26000.139,6336864.609,Oz,GUINESS,STOUT,,,,
8382023471,HARP IRISH LAGER BTL,1.3701297,7168.8496,9617.1699,2544941.604,Oz,HARP,IRISH,LAGER,BTL,,
8382023473,HARP LAGER NR BTLS,1.1211511,154856.5,167119.42,54974060.74,Oz,HARP,LAGER,NR,BTLS,,
8382056793,RED STRIPE N.R. BTLS,1.1336124,30349.908,33740.918,10774217.49,Oz,RED,STRIPE,N.R.,BTLS,,
8382072553,KALIBER NON-ALCH NR,.81866068,106746.5,86179.32,37895009.66,Oz,KALIBER,NON-ALCH,NR,,,
8417323130,BERGHOFF RED BEER,.76210505,33858.742,23968.85,12019853.31,Oz,BERGHOFF,RED,BEER,,,
8417324130,AUGSBURGER REG BEER,.6127066,75286.969,44153.867,26726873.18,Oz,AUGSBURGER,REG,BEER,,,
8417324132,BERGHOFF OCTOBERFEST,.7614032,4240.5898,3198.4299,1505409.444,Oz,BERGHOFF,OCTOBERFEST,,,,
8417325130,AUGSBURGER DARK BEER,.60277337,28634.479,16397.061,10165240,Oz,AUGSBURGER,DARK,BEER,,,
8417327130,AUGSBURGER LIGHT BEE,.58951002,19541.502,10956.72,6937233.32,Oz,AUGSBURGER,LIGHT,BEE,,,
8417330130,BERGHOFF REGULAR BEE,.65708512,596453.69,354465.34,211741054.8,Oz,BERGHOFF,REGULAR,BEE,,,
8417331130,BERGHOFF DARK BEER N,.65442181,275764.31,165660.44,97896328.83,Oz,BERGHOFF,DARK,BEER,N,,
8417332130,BERGHOFF BOCK BEER N,.72966951,16650.463,11997.899,5910914.584,Oz,BERGHOFF,BOCK,BEER,N,,
8500000168,HORNSBY'S DRAFT CIDE,1.0711002,72030.047,76597.984,25570667.57,Oz,HORNSBY'S,DRAFT,CIDE,,,
8500000320,HORNSBYS DARK N DRY,1.0702751,26661.135,28371.039,9464702.911,Oz,HORNSBYS,DARK,N,DRY,,
8520000100,SUTTER HOME FRE' WHT,2.1576636,33593.664,70654.781,11925750,ML,SUTTER,HOME,FRE',WHT,,
8520000101,SUTTER HOME FRE' CHA,2.3280649,25761.973,59045.699,9145500,ML,SUTTER,HOME,FRE',CHA,,
8520000104,SUTTER HOME RED FRE,2.3853042,2666.1973,6174.2202,946500,ML,SUTTER,HOME,RED,FRE,,
8520000105,SUTTER HOME FRE' SPR,2.4400091,8514.085,20492.609,3022500,ML,SUTTER,HOME,FRE',SPR,,
8549800005,PETE'S WICKED ALE,1.1021955,7484.8447,8024.4302,2657119.858,Oz,PETE'S,WICKED,ALE,,,
8549811113,PETES WICKED STRAW B,.99041337,7743.4248,7659.3896,2748915.963,Oz,PETES,WICKED,STRAW,B,,
8549812345,PETE'S HOLIDAY SAMPL,1.156556,2615.1304,3022.8201,928371.3125,Oz,PETE'S,HOLIDAY,SAMPL,,,
8549822223,PETES WICKED MULTI G,.98664206,941.68683,929.92999,334298.8428,Oz,PETES,WICKED,MULTI,G,,
8549833332,PETES WICKED PALE AL,.99103928,4240.5898,4198.3999,1505409.439,Oz,PETES,WICKED,PALE,AL,,
8549844442,PETES WICKED OKTOBER,.99379778,11126.3,10870.979,3949836.639,Oz,PETES,WICKED,OKTOBER,,,
8549845670,PETE'S SEASONAL BREW,.8942647,40708.465,35430.93,14451504.79,Oz,PETE'S,SEASONAL,BREW,,,
8549855552,PETES WICKED MAPLE P,.99211317,3364.8811,3334.8699,1194532.808,Oz,PETES,WICKED,MAPLE,P,,
8549866662,PETE'S SEASONAL BREW,.94339454,7545.4907,7016.6196,2678649.329,Oz,PETE'S,SEASONAL,BREW,,,
8549873401,PETE'S WICKED HONEY,.91630536,28976.365,26033.57,10286609.63,Oz,PETE'S,WICKED,HONEY,,,
8549873736,PETE'S WICKED LAGER,.91140872,8415.2021,7538.1699,2987396.671,Oz,PETE'S,WICKED,LAGER,,,
8549873837,PETE'S WICKED ALE,.9131602,106488.59,94890.422,37803450.11,Oz,PETE'S,WICKED,ALE,,,
8549873942,PETE'S WICKED SEASON,.95002872,37529.52,35341.801,13322980.04,Oz,PETE'S,WICKED,SEASON,,,
8549874011,PETE'S WICKED RED,.91160613,26481.193,23803.869,9400824.147,Oz,PETE'S,WICKED,RED,,,
8572501501,SAMUEL SMITH PALE AL,1.9989978,5.9980054,11.99,2129.291992,Oz,SAMUEL,SMITH,PALE,AL,,
8572501503,SAMUEL SMITH NUT BRO,1.6655536,29.990026,49.949993,10646.45996,Oz,SAMUEL,SMITH,NUT,BRO,,
8572511509,SAM SMITH OATMEAL ST,1.3862941,53.982048,44.709999,19163.62793,Oz,SAM,SMITH,OATMEAL,ST,,
8590200015,DOS EQUIS BEER,.93197644,11.996011,11.179999,4258.583984,Oz,DOS,EQUIS,BEER,,,
8739699916,BLACK DOG ALE,.91512364,6279.9116,5642.52,2229368.718,Oz,BLACK,DOG,ALE,,,
8739699922,BLACK DOG PALE ALE,1.1259357,775.24225,870.37,275210.9947,Oz,BLACK,DOG,PALE,ALE,,
8739699938,BLACK DOG HONEY RASP,.92886299,1979.3418,1828.2,702666.3584,Oz,BLACK,DOG,HONEY,RASP,,
8769210012,SAMUEL ADAMS LAGER N,.90183264,1301135.4,1134982,461903054.3,Oz,SAMUEL,ADAMS,LAGER,N,,
8769210014,SAMUEL ADAMS LAGERNR,.90981311,318014.25,274388.72,112895061.6,Oz,SAMUEL,ADAMS,LAGERNR,,,
8769210508,SAMUEL ADAMS WINTER,1.1779872,14363.224,16609.02,5098944.418,Oz,SAMUEL,ADAMS,WINTER,,,
8769211216,SAMUEL ADAMS LAGER K,1.119832,13196.812,14218.45,4684868.236,Oz,SAMUEL,ADAMS,LAGER,K,,
8769220012,SAM ADAMS LIGHTSHIP,.94443387,6225.9297,5815.5996,2210205.089,Oz,SAM,ADAMS,LIGHTSHIP,,,
8769226102,SAMUEL ADAMS SCOTCH,.92984384,55415.574,50395.969,19672528.74,Oz,SAMUEL,ADAMS,SCOTCH,,,
8769227102,SAM ADAMS CHERRY WHE,1.0777507,33426.887,35865.18,11866544.29,Oz,SAM,ADAMS,CHERRY,WHE,,
8769227200,SAM ADAMS CHERRY WHE,1.2466872,335.38849,417.20999,119062.9118,Oz,SAM,ADAMS,CHERRY,WHE,,
8769228102,SAM ADAMS OLD FEZZIW,1.1064789,7893.3755,8581.9004,2802148.266,Oz,SAM,ADAMS,OLD,FEZZIW,,
8769228400,SAMUEL ADAMS OLD FEZ,1.0673949,758.0813,806.46002,269118.8605,Oz,SAMUEL,ADAMS,OLD,FEZ,,
8769229103,SAM ADAMS WINTER CLA,.99832892,9548.8252,9538.04,3389832.852,Oz,SAM,ADAMS,WINTER,CLA,,
8769230030,SAMUEL ADAMS BOSTON,.91492712,200663.28,177522.81,71235463.8,Oz,SAMUEL,ADAMS,BOSTON,,,
8769230040,SAMUEL ADAMS OCTOBER,1.0059968,165592.94,161234.66,58785493.53,Oz,SAMUEL,ADAMS,OCTOBER,,,
8769230060,SAMUEL ADAMS LAGER N,.83194321,107.9641,89.819992,38327.25586,Oz,SAMUEL,ADAMS,LAGER,N,,
8769231022,SAMUEL ADAMS SEASONA,.90973419,342.71939,311.25,121665.3807,Oz,SAMUEL,ADAMS,SEASONA,,,
8769232022,SAMUEL ADAMS BOSTON,1.0792958,1733.7568,1795.83,615483.6886,Oz,SAMUEL,ADAMS,BOSTON,,,
8769239102,SAMUEL ADAMS GOLDEN,.93320614,103447.6,93876.602,36723899.06,Oz,SAMUEL,ADAMS,GOLDEN,,,
8769240020,SAMUEL ADAMS CREAM S,.9381094,65696.156,60355.098,23322135.2,Oz,SAMUEL,ADAMS,CREAM,S,,
8769240501,SAMUEL ADAMS HONEY P,.90247822,146495.28,129079.46,52005827.79,Oz,SAMUEL,ADAMS,HONEY,P,,
8769241022,SAMUEL ADAMS CREAM S,1.0917901,2455.8501,2614.1499,871826.79,Oz,SAMUEL,ADAMS,CREAM,S,,
8769241102,SAMUEL ADAMS SEASONA,1.1534389,713.76263,824.77997,253385.7471,Oz,SAMUEL,ADAMS,SEASONA,,,
8769241103,SAMUEL ADAMS SEASONA,.9994989,23.992022,23.98,8517.167969,Oz,SAMUEL,ADAMS,SEASONA,,,
8769241522,SAMUEL ADAMS HONEY P,1.0903658,3375.8774,3602.4199,1198436.528,Oz,SAMUEL,ADAMS,HONEY,P,,
8769250040,SAMUEL ADAMS SEASONA,1.0802661,18095.982,18820.9,6424073.959,Oz,SAMUEL,ADAMS,SEASONA,,,
8769251216,SAMUEL ADAMS CRNBRY,1.1011013,665.77863,730.02002,236351.4121,Oz,SAMUEL,ADAMS,CRNBRY,,,
8769280102,HARD CORE APPLE CRAN,1.1653874,11.996011,13.98,4258.583984,Oz,HARD,CORE,APPLE,CRAN,,
8769281102,HARD CORE CRISP HARD,1.1653874,35.988033,41.939999,12775.75195,Oz,HARD,CORE,CRISP,HARD,,
8769290102,LONGSHOT AMERICAN PA,1.044073,4456.5181,4649.0298,1582063.95,Oz,LONGSHOT,AMERICAN,PA,,,
8769291100,LONGSHOT BLACK LAGER,1.0820264,41.986038,45.43,14905.04395,Oz,LONGSHOT,BLACK,LAGER,,,
8769291102,LONGSHOT BLACK LAGER,1.0434725,2987.0066,3109.48,1060387.412,Oz,LONGSHOT,BLACK,LAGER,,,
8769292100,LONGSHOT HAZELNUT BR,1.0627892,89.970078,95.849998,31939.37988,Oz,LONGSHOT,HAZELNUT,BR,,,
8769292102,LONGSHOT HAZELNUT BR,1.0443054,6075.9795,6328.3696,2156972.788,Oz,LONGSHOT,HAZELNUT,BR,,,
8780000004,COORS CAN,.46664813,6392.8745,2897.3301,2269470.405,Oz,COORS,CAN,,,,
8780000005,COORS LIGHT,.47143734,8482.1797,3922.3899,3011173.789,Oz,COORS,LIGHT,,,,
8797501350,SAPPORO DRAFT BEER N,.94877839,17508.178,16409.1,6215403.328,Oz,SAPPORO,DRAFT,BEER,N,,
8797502650,SAPPORO DRAFT BEER C,1.0945138,40343.754,42947.75,14322032.16,Oz,SAPPORO,DRAFT,BEER,C,,
8797511350,SAPPORO DRY BEER NR,.93197644,1445.5193,1347.1899,513159.3701,Oz,SAPPORO,DRY,BEER,NR,,
8813040389,LITTLE KINGS CRM ALE,.77368659,37409.559,28303.789,13280393.8,Oz,LITTLE,KINGS,CRM,ALE,,
8813041888,LITTLE KINGS CREAM A,.41713867,63.312275,26.41,22475.85889,Oz,LITTLE,KINGS,CREAM,A,,
8834510002,MCEWANS SCOTCH ALE N,1.2413931,1877.3757,2324.3699,666468.3936,Oz,MCEWANS,SCOTCH,ALE,N,,
8834510005,NEWCASTLE BROWN ALE,1.2308297,12481.85,15233.79,4431056.643,Oz,NEWCASTLE,BROWN,ALE,,,
8834510050,MCEWANS SCOTCH ALE N,1.3321095,5.9980054,7.9899998,2129.291992,Oz,MCEWANS,SCOTCH,ALE,N,,
8839400002,SPATEN PREMIUM LAGER,1.1653874,1835.3896,2138.9399,651563.3506,Oz,SPATEN,PREMIUM,LAGER,,,
8839400004,SPATEN SPECIAL DARK,1.1653874,1055.6489,1230.24,374755.3906,Oz,SPATEN,SPECIAL,DARK,,,
8839400006,SPATEN OKTOBERFEST,.99866527,653.78259,652.90997,232092.8262,Oz,SPATEN,OKTOBERFEST,,,,
8839400017,FRANZISKANER HEFE-WE,1.2316881,13142.422,16234.49,4665559.668,Oz,FRANZISKANER,HEFE-WE,,,,
8873320622,POINT BOCK BEER,.70356721,131.95612,91.379997,46844.42383,Oz,POINT,BOCK,BEER,,,
8873320641,POINT BEER LNNR BTLS,.68662328,91853.453,60642.32,32607977.65,Oz,POINT,BEER,LNNR,BTLS,,
8873320648,POINT PALE ALE,.72484159,1127.625,803.10999,400306.8945,Oz,POINT,PALE,ALE,,,
8885700060,SUNTORY DRY BEER NR,.91530424,125.95811,115.28999,44715.13184,Oz,SUNTORY,DRY,BEER,NR,,
8912181002,ARIEL WHITE NON ALCH,2.3535962,1170.4226,2764.76,415500,ML,ARIEL,WHITE,NON,ALCH,,
8912183002,$ARIEL NA CHARDONNAY,3.4988217,1690.1409,5907.5,600000,ML,$ARIEL,NA,CHARDONNAY,,,
8912184002,$ARIEL NA WHITE ZINF,2.9242632,4472.5352,13050.73,1587750,ML,$ARIEL,NA,WHITE,ZINF,,
8912185002,ARIEL CABERNET SAUVI,3.5877209,5575.3521,19973.65,1979250,ML,ARIEL,CABERNET,SAUVI,,,
8920000826,TECATE BEER,.96532089,299.90027,289.5,106464.5996,Oz,TECATE,BEER,,,,
8928600008,TECATE BEER,.96532089,11.996011,11.58,4258.583984,Oz,TECATE,BEER,,,,
8952341503,COOPERS STOUT,1.1086675,809.73071,888.14996,287454.4189,Oz,COOPERS,STOUT,,,,
8954019937,DOUBLE DIAMOND BEER,1.2487484,1463.5133,1827.5599,519547.2461,Oz,DOUBLE,DIAMOND,BEER,,,
8954031104,ST PAULI GIRL BEER N,1.0411317,39041.02,39080.508,13859561.58,Oz,ST,PAULI,GIRL,BEER,N,
8954031108,ST PAULI GIRL DK BEE,1.0171263,7485.5107,7376.8896,2657356.405,Oz,ST,PAULI,GIRL,DK,BEE,
8982600009,TECATE BEER CANS,.91460568,37115.656,31426.408,13176058.87,Oz,TECATE,BEER,CANS,,,
8982600041,TECATE BEER,.96397787,1025.6589,987.47998,364108.9307,Oz,TECATE,BEER,,,,
8982600200,CARTA BLANCA BEER N.,1.0295397,179.94016,185.39999,63878.75977,Oz,CARTA,BLANCA,BEER,N.,,
8982600600,WATNEY'S RED,1.2920167,1751.4176,2202.5798,621753.2637,Oz,WATNEY'S,RED,,,,
8982650001,TECATE N.R. BTLS,.88607085,45069.012,38350.98,15999500.05,Oz,TECATE,N.R.,BTLS,,,
8982660001,CARTA BLANCA N.R. BT,.99374944,4624.4624,4472.4697,1641684.126,Oz,CARTA,BLANCA,N.R.,BT,,
8982670001,BOHEMIA N.R. BOTTLES,1.0390027,6783.7441,6913.1899,2408229.241,Oz,BOHEMIA,N.R.,BOTTLES,,,
8982690002,TECATE / 4 WRAPPED 6,.59781075,10340.562,5915.9199,3670899.395,Oz,TECATE,/,4,WRAPPED,6,
8982690027,TECATE LIGHT N.R. BT,.80867964,695.76862,556.83997,246997.8711,Oz,TECATE,LIGHT,N.R.,BT,,
8982690090,TECATE LIGHT CANS,.92479092,419.86038,377.28,149050.4395,Oz,TECATE,LIGHT,CANS,,,
9067200001,BEER OF AMERICA SAMP,1.6495483,69.976738,112.93001,24841.74048,Oz,BEER,OF,AMERICA,SAMP,,
9200000013,OLD MILWAUKEE ICE,.39846578,23.992022,9.5599995,8517.167969,Oz,OLD,MILWAUKEE,ICE,,,
9200000206,OLD MILWAUKEE ICE,.3727532,2207.2661,796.51996,783579.4531,Oz,OLD,MILWAUKEE,ICE,,,
9200000207,RED RIVER LAGER,.83194321,161.94615,134.73,57490.88379,Oz,RED,RIVER,LAGER,,,
9530113001,ROGUE ALE,1.4988315,17.994017,26.969999,6387.875977,Oz,ROGUE,ALE,,,,
9530113008,ROGUE ALE,1.4988315,41.986038,62.93,14905.04395,Oz,ROGUE,ALE,,,,
9530113017,ROGUE DEAD GUY ALE,2.4499052,60.479893,148.17,21470.36115,Oz,ROGUE,DEAD,GUY,ALE,,
9530113027,ROGUE HAZELNUT BROWN,2.4499052,20.159964,49.389996,7156.787048,Oz,ROGUE,HAZELNUT,BROWN,,,
9530113100,ROGUE AMERICAN AMBER,.99866527,65.978058,65.889999,23422.21191,Oz,ROGUE,AMERICAN,AMBER,,,
9530113103,ROGUE OREGON ALE,.99866527,29.990026,29.949999,10646.45996,Oz,ROGUE,OREGON,ALE,,,
9651312352,DUSSELDORFER PALE AL,1.1653874,65.978058,76.889999,23422.21191,Oz,DUSSELDORFER,PALE,AL,,,
9651312353,DUSSELDORFER AMBER A,1.1653874,119.96011,139.79999,42585.83984,Oz,DUSSELDORFER,AMBER,A,,,
9651312357,DUSSELDORFER DARK AL,1.1653874,41.986038,48.93,14905.04395,Oz,DUSSELDORFER,DARK,AL,,,
9709631767,OREGON BREWERY INDIA,.83194321,17.994017,14.969999,6387.875977,Oz,OREGON,BREWERY,INDIA,,,
9781611110,CHICAGO'S LEGACY LAG,.93197644,11.996011,11.179999,4258.583984,Oz,CHICAGO'S,LEGACY,LAG,,,
9781611111,LEGACY LAGER BEER,.9164272,14539.165,13107.89,5161403.793,Oz,LEGACY,LAGER,BEER,,,
9781622222,LEGACY RED ALE,1.0820264,137.95413,149.27,48973.71582,Oz,LEGACY,RED,ALE,,,
9781644444,BIG SHOULDERS BEER,1.0820264,143.95213,155.75999,51103.00781,Oz,BIG,SHOULDERS,BEER,,,
9893110006,BADERBRAU BEER NR BT,.95738101,189213.08,172548.86,67170645.27,Oz,BADERBRAU,BEER,NR,BT,,
9893110007,BADERBRAU BOCK,.96684515,11702.108,11015.33,4154248.682,Oz,BADERBRAU,BOCK,,,,
9893110017,BADERBRAU BOCK,.97365701,11.996011,11.68,4258.583984,Oz,BADERBRAU,BOCK,,,,
60260010000,LEZAJSK LAGER BEER,1.0693729,10127.033,10822.811,3595096.658,Oz,LEZAJSK,LAGER,BEER,,,
60272500010,MURPHYS IRSH DRAUGHT,1.4134876,902.44159,1275.59,320366.7642,Oz,MURPHYS,IRSH,DRAUGHT,,,
60272500017,MURPHYS IRSH AMBER (,1.0781264,3700.7693,3983.8298,1313773.159,Oz,MURPHYS,IRSH,AMBER,(,,
71960700003,RHINO CHASERS LAGER,.94702876,1217.5951,1139.45,432246.2744,Oz,RHINO,CHASERS,LAGER,,,
71960700004,RHINO CHASERS LAGER,.95698476,101.96609,97.329994,36197.96387,Oz,RHINO,CHASERS,LAGER,,,
71960700011,RHINO CHASERS AMERIC,.99866527,17.994017,17.969999,6387.875977,Oz,RHINO,CHASERS,AMERIC,,,
71969380011,BEERS OF THE WORLD G,1.26148,5358.2183,6706.3003,1902167.459,Oz,BEERS,OF,THE,WORLD,G,
71975120103,MORETTI N.R. BTLS,1.1544546,15774.754,17105,5600037.945,Oz,MORETTI,N.R.,BTLS,,,
73321001102,DEVIL MOUNTAIN FIVE,.93339729,4156.6177,3806.5598,1475599.352,Oz,DEVIL,MOUNTAIN,FIVE,,,
73321002102,DEVIL MTN RAILROAD G,.93543291,2885.0405,2642.6899,1024189.448,Oz,DEVIL,MTN,RAILROAD,G,,
73321003102,DEVIL MOUNTAIN BLK H,.93652344,2585.1404,2391.6899,917724.8486,Oz,DEVIL,MOUNTAIN,BLK,H,,
73588811206,CELIS WHITE ALE,1.18819,7317.5664,8699.9697,2597736.23,Oz,CELIS,WHITE,ALE,,,
73588821206,CELIS PALE BOCK,1.1898466,1139.621,1356.6,404565.4785,Oz,CELIS,PALE,BOCK,,,
73588841206,CELIS GRAND CRU ALE,1.1922992,1853.3837,2209.9099,657951.2256,Oz,CELIS,GRAND,CRU,ALE,,
73588851206,CELIS RASPBERRY,1.1954107,4990.3403,5973.6597,1771570.938,Oz,CELIS,RASPBERRY,,,,
73692011111,GOOSE ISLAND HONKERS,.92928112,174847.86,158359.64,62070991.12,Oz,GOOSE,ISLAND,HONKERS,,,
73692011115,GOOSE ISLAND KILGUBB,.95340389,21898.719,20638.869,7774045.078,Oz,GOOSE,ISLAND,KILGUBB,,,
73692011118,GOOSE ISLAND SEASONA,.90986913,36785.77,32188.35,13058947.81,Oz,GOOSE,ISLAND,SEASONA,,,
73692011121,GOOSE ISLAND HEXNUT,.99500453,27572.832,27344.389,9788355.305,Oz,GOOSE,ISLAND,HEXNUT,,,
73692011122,GOOSE ISLAND SEASONA,.97470218,23068.33,22523.43,8189257.014,Oz,GOOSE,ISLAND,SEASONA,,,
73692011125,GOOSE ISLAND BLONDE,.99837333,3352.885,3343.8499,1190274.226,Oz,GOOSE,ISLAND,BLONDE,,,
74305820299,STATE STREET AMBER A,.91368461,79581.539,71253.898,28251446.21,Oz,STATE,STREET,AMBER,A,,
74305821299,STATE STREET MIDNIGH,.89339137,22204.617,19515.42,7882638.958,Oz,STATE,STREET,MIDNIGH,,,
74305822299,STATE STREET SPEAKEA,.8968364,29732.113,26168.65,10554900.42,Oz,STATE,STREET,SPEAKEA,,,
75089900001,DORTMUNDER BEER,1.2487484,5.9980054,7.4899998,2129.291992,Oz,DORTMUNDER,BEER,,,,
75889620100,KOZEL PREMIUM CZECH,1.3896127,4592.4561,6356.7998,1630321.979,Oz,KOZEL,PREMIUM,CZECH,,,
76227405870,MURPHY'S IRISH STOUT,1.1828247,2780.4089,3176.8999,987045.1162,Oz,MURPHY'S,IRISH,STOUT,,,
76810940359,TENNENTS LAGER,1.3058352,4105.6348,5241.3296,1457500.366,Oz,TENNENTS,LAGER,,,,
78036971960,SHIPYARD EXPORT ALE,1.199234,3238.9229,3897.0999,1149817.677,Oz,SHIPYARD,EXPORT,ALE,,,
78036991902,SHIPYARD GOAT ISLAND,1.1961516,569.81049,682.04999,202282.7393,Oz,SHIPYARD,GOAT,ISLAND,,,
78036991904,SHIPYARD BLUE FIN ST,1.1974926,1001.6669,1200.83,355591.7627,Oz,SHIPYARD,BLUE,FIN,ST,,
78036991907,SHIPYARD GOAT ISLAND,1.2116991,431.85638,524.27997,153309.0234,Oz,SHIPYARD,GOAT,ISLAND,,,
78036991993,SHIPYARD OLD THUMPER,1.2125045,2735.0906,3314.4399,970957.1483999999,Oz,SHIPYARD,OLD,THUMPER,,,
78146821155,BLUE RIDGE-WHEAT,1.1468627,125.95811,144.78999,44715.13184,Oz,BLUE,RIDGE-WHEAT,,,,
78146839357,BLUE RIDGE AMBER LAG,1.1495091,131.95612,151.78,46844.42383,Oz,BLUE,RIDGE,AMBER,LAG,,
78146840193,BLUE RIDGE GOLDEN AL,1.1601774,233.92221,271.60999,83042.38770000001,Oz,BLUE,RIDGE,GOLDEN,AL,,
79067200001,BEER OF AMERICA SAMP,1.4956673,10796.41,15382.2,3832725.608,Oz,BEER,OF,AMERICA,SAMP,,
79709631767,OREGON BREWERY INDIA,.89629781,49801.441,43611.359,17679511.47,Oz,OREGON,BREWERY,INDIA,,,
79709633767,OREGON HEFEWEIZEN,.99866527,485.83844,485.18997,172472.6514,Oz,OREGON,HEFEWEIZEN,,,,
79709634767,OREGON BREWERY NUTBR,.88942069,35622.156,31001.029,12645865.17,Oz,OREGON,BREWERY,NUTBR,,,
79709635767,OREGON RASPBERRY WHE,.90706044,51594.844,45815.168,18316169.74,Oz,OREGON,RASPBERRY,WHE,,,
79709636767,OREGON HONEY RED ALE,.89179391,22744.438,19892.879,8074275.243,Oz,OREGON,HONEY,RED,ALE,,
79709637102,OREGON BLACKBERRY PO,.91905046,4288.5737,3876.2898,1522443.774,Oz,OREGON,BLACKBERRY,PO,,,
79709638102,OREGON SUMMER GOLD,.99739367,1073.6429,1065.1,381143.2666,Oz,OREGON,SUMMER,GOLD,,,
