upc,descrip,price,q,sales,volsales,unit
8248812650,BECK'S DARK BEER BAM,1.1206607,12618.55468976498,13875.09008657932,4479586.922302246,Oz
8248812700,HAACK-BECK NON-ALCHL,1.067212,56291.28127193451,59345.99830913544,19983405.36523438,Oz
8248812830,BECK'S LIGHT NR BTLS,.94228923,152019.4493603706,137658.907160759,53966905.62207031,Oz
8248812910,BECK'S OKTOBERFEST B,1.0311761,34248.61155509949,33554.21960258484,12158257.26855469,Oz
8248812920,BECK'S OKTOBERFEST B,1.1653874,29.99002695083618,34.94999885559082,10646.4599609375,Oz
8328000001,GUINESS STOUT,1.3644356,9797.333769440651,13069.89981913567,3478053.538726807,Oz
8332600020,YOUNGS SPECIAL LONDO,1.6655536,71.97606468200684,119.8799858093262,25551.50390625,Oz
8370601415,DUVEL BELGIUM SPECIA,1.5821925,47.98404312133789,75.91999816894531,17034.3359375,Oz
8374100005,GROLSCH BEER N.R.BTL,1.0603524,52614.50393342972,54940.40934896469,18678149.36328125,Oz
8374100007,GROLSCH SWING TOP BE,1.4132688,9538.161761522293,13010.66973900795,3386047.390197754,Oz
8378337521,SIERRA NEVADA PALE A,1.060405,80793.13452959061,84256.30833625793,28681563.1640625,Oz
8378347521,SIERRA NEVADA PORTER,1.0492393,6507.835880756378,6769.629755973816,2310281.810546875,Oz
8378357521,SIERRA NEVADA STOUT,1.0485287,7029.662357807159,7319.419743537903,2495530.21484375,Oz
8380404468,SANTE WHITE NON ALCO,2.1686966,1753.521181106567,3796.380027294159,622500,ML
8380404469,SANTE SPRKLNG NON AL,3.0252678,1609.859198093414,4847.580122470856,571500,ML
8380404545,SANTE BLUSH NON ALCO,2.1728549,2214.084573745728,4820.400026321411,786000,ML
8382007131,BASS ALE NR BTLS,1.1785576,254303.4378228188,290537.1668230295,90277722.03125,Oz
8382007331,BASS ALE KING SIZE B,1.3754396,24430.20856595039,31925.03943359852,8672724.21875,Oz
8382007531,BASS ALE NR BTL,1.1224102,5434.192960739136,5985.429988861084,1929138.544921875,Oz
8382008131,COUNTRY CHASE ALE,1.2487484,893.7028117179871,1116.00997543335,317264.5078125,Oz
8382012360,GUINNESS PUB DRAUGHT,1.2087753,84271.98024845123,100472.6004900932,29916552.79125977,Oz
8382012393,GUINNESS STOUT N.R.B,1.2674755,264560.0273404121,323556.0732126236,93918811.28320313,Oz
8382012455,GUINESS STOUT,1.5269698,17850.3226017952,26000.13930940628,6336864.60949707,Oz
8382023471,HARP IRISH LAGER BTL,1.3701297,7168.849454522133,9617.169605493546,2544941.603668213,Oz
8382023473,HARP LAGER NR BTLS,1.1211511,154856.5062961578,167119.4160919189,54974060.74023438,Oz
8382056793,RED STRIPE N.R. BTLS,1.1336124,30349.90771245956,33740.91948032379,10774217.48632813,Oz
8382072553,KALIBER NON-ALCH NR,.81866068,106746.5038876534,86179.31895303726,37895009.65917969,Oz
8417323130,BERGHOFF RED BEER,.76210505,33858.74114513397,23968.84942007065,12019853.30566406,Oz
8417324130,AUGSBURGER REG BEER,.6127066,75286.96593666077,44153.86890625954,26726873.17578125,Oz
8417324132,BERGHOFF OCTOBERFEST,.7614032,4240.589906215668,3198.429904937744,1505409.444335938,Oz
8417325130,AUGSBURGER DARK BEER,.60277337,28634.47832536697,16397.0595946312,10165239.99609375,Oz
8417327130,AUGSBURGER LIGHT BEE,.58951002,19541.50187921524,10956.71974730492,6937233.3203125,Oz
8417330130,BERGHOFF REGULAR BEE,.65708512,596453.6710443497,354465.3472232819,211741054.8115234,Oz
8417331130,BERGHOFF DARK BEER N,.65442181,275764.3027296066,165660.4377844334,97896328.83105469,Oz
8417332130,BERGHOFF BOCK BEER N,.72966951,16650.46320819855,11997.89969587326,5910914.583984375,Oz
8500000168,HORNSBY'S DRAFT CIDE,1.0711002,72030.04795694351,76597.98791503906,25570667.5703125,Oz
8500000320,HORNSBYS DARK N DRY,1.0702751,26661.13426542282,28371.03915786743,9464702.911132813,Oz
8520000100,SUTTER HOME FRE' WHT,2.1576636,33593.66248321533,70654.77865791321,11925750,ML
8520000101,SUTTER HOME FRE' CHA,2.3280649,25761.97223997116,59045.69902563095,9145500,ML
8520000104,SUTTER HOME RED FRE,2.3853042,2666.197236537933,6174.220059633255,946500,ML
8520000105,SUTTER HOME FRE' SPR,2.4400091,8514.084642410278,20492.60968589783,3022500,ML
8549800005,PETE'S WICKED ALE,1.1021955,7484.844664096832,8024.42993247509,2657119.858154297,Oz
8549811113,PETES WICKED STRAW B,.99041337,7743.425040245056,7659.389730453491,2748915.962890625,Oz
8549812345,PETE'S HOLIDAY SAMPL,1.156556,2615.130394935608,3022.820024490356,928371.3125,Oz
8549822223,PETES WICKED MULTI G,.98664206,941.6868529319763,929.9299659729004,334298.8427734375,Oz
8549833332,PETES WICKED PALE AL,.99103928,4240.589853286743,4198.399855613708,1505409.439453125,Oz
8549844442,PETES WICKED OKTOBER,.99379778,11126.30020904541,10870.97966766357,3949836.638671875,Oz
8549845670,PETE'S SEASONAL BREW,.8942647,40708.46368980408,35430.92986106873,14451504.7890625,Oz
8549855552,PETES WICKED MAPLE P,.99211317,3364.8810505867,3334.869876861572,1194532.807617188,Oz
8549866662,PETE'S SEASONAL BREW,.94339454,7545.490915298462,7016.619802951813,2678649.329101563,Oz
8549873401,PETE'S WICKED HONEY,.91630536,28976.36451911926,26033.56946134567,10286609.62988281,Oz
8549873736,PETE'S WICKED LAGER,.91140872,8415.201698303223,7538.169832706451,2987396.670898438,Oz
8549873837,PETE'S WICKED ALE,.9131602,106488.5899891853,94890.41867697239,37803450.11132813,Oz
8549873942,PETE'S WICKED SEASON,.95002872,37529.52057027817,35341.79921770096,13322980.04199219,Oz
8549874011,PETE'S WICKED RED,.91160613,26481.19412994385,23803.86939477921,9400824.147460938,Oz
8572501501,SAMUEL SMITH PALE AL,1.9989978,5.998005390167236,11.98999977111816,2129.2919921875,Oz
8572501503,SAMUEL SMITH NUT BRO,1.6655536,29.99002695083618,49.94999408721924,10646.4599609375,Oz
8572511509,SAM SMITH OATMEAL ST,1.3862941,53.98204946517944,44.70999813079834,19163.6279296875,Oz
8590200015,DOS EQUIS BEER,.93197644,11.99601078033447,11.17999935150146,4258.583984375,Oz
8739699916,BLACK DOG ALE,.91512364,6279.911720752716,5642.519862174988,2229368.717773438,Oz
8739699922,BLACK DOG PALE ALE,1.1259357,775.2422369718552,870.3699946403503,275210.9946899414,Oz
8739699938,BLACK DOG HONEY RASP,.92886299,1979.341798782349,1828.199942588806,702666.3583984375,Oz
8769210012,SAMUEL ADAMS LAGER N,.90183264,1301135.358149052,1134981.937548161,461903054.3242188,Oz
8769210014,SAMUEL ADAMS LAGERNR,.90981311,318014.2543029785,274388.7309627533,112895061.5703125,Oz
8769210508,SAMUEL ADAMS WINTER,1.1779872,14363.22360181808,16609.02002000809,5098944.418212891,Oz
8769211216,SAMUEL ADAMS LAGER K,1.119832,13196.81189501286,14218.44971752167,4684868.236328125,Oz
8769220012,SAM ADAMS LIGHTSHIP,.94443387,6225.929662227631,5815.59982585907,2210205.088867188,Oz
8769226102,SAMUEL ADAMS SCOTCH,.92984384,55415.57274866104,50395.96897983551,19672528.74414063,Oz
8769227102,SAM ADAMS CHERRY WHE,1.0777507,33426.88478136063,35865.18038654327,11866544.29003906,Oz
8769227200,SAM ADAMS CHERRY WHE,1.2466872,335.3884855508804,417.2099990844727,119062.9118041992,Oz
8769228102,SAM ADAMS OLD FEZZIW,1.1064789,7893.37527513504,8581.900072097778,2802148.265625,Oz
8769228400,SAMUEL ADAMS OLD FEZ,1.0673949,758.0812895298004,806.4600324630737,269118.8604736328,Oz
8769229103,SAM ADAMS WINTER CLA,.99832892,9548.82480430603,9538.040079116821,3389832.8515625,Oz
8769230030,SAMUEL ADAMS BOSTON,.91492712,200663.2754878998,177522.8183426857,71235463.79785156,Oz
8769230040,SAMUEL ADAMS OCTOBER,1.0059968,165592.9373278618,161234.6490273476,58785493.52636719,Oz
8769230060,SAMUEL ADAMS LAGER N,.83194321,107.9640970230103,89.81999588012695,38327.255859375,Oz
8769231022,SAMUEL ADAMS SEASONA,.90973419,342.719383597374,311.2500038146973,121665.3806762695,Oz
8769232022,SAMUEL ADAMS BOSTON,1.0792958,1733.756868124008,1795.829995512962,615483.6885986328,Oz
8769239102,SAMUEL ADAMS GOLDEN,.93320614,103447.601583004,93876.59865188599,36723899.05859375,Oz
8769240020,SAMUEL ADAMS CREAM S,.9381094,65696.15413045883,60355.09867763519,23322135.203125,Oz
8769240501,SAMUEL ADAMS HONEY P,.90247822,146495.2871332169,129079.4584589005,52005827.79101563,Oz
8769241022,SAMUEL ADAMS CREAM S,1.0917901,2455.850114941597,2614.149982690811,871826.7899780273,Oz
8769241102,SAMUEL ADAMS SEASONA,1.1534389,713.7626547813416,824.7799797058105,253385.7470703125,Oz
8769241103,SAMUEL ADAMS SEASONA,.9994989,23.99202156066895,23.97999954223633,8517.16796875,Oz
8769241522,SAMUEL ADAMS HONEY P,1.0903658,3375.877543449402,3602.419972896576,1198436.527832031,Oz
8769250040,SAMUEL ADAMS SEASONA,1.0802661,18095.98261880875,18820.89977359772,6424073.958984375,Oz
8769251216,SAMUEL ADAMS CRNBRY,1.1011013,665.7786335945129,730.020011305809,236351.412109375,Oz
8769280102,HARD CORE APPLE CRAN,1.1653874,11.99601078033447,13.97999954223633,4258.583984375,Oz
8769281102,HARD CORE CRISP HARD,1.1653874,35.98803281784058,41.93999862670898,12775.751953125,Oz
8769290102,LONGSHOT AMERICAN PA,1.044073,4456.518036365509,4649.029891967773,1582063.950195313,Oz
8769291100,LONGSHOT BLACK LAGER,1.0820264,41.98603820800781,45.43000030517578,14905.0439453125,Oz
8769291102,LONGSHOT BLACK LAGER,1.0434725,2987.006703853607,3109.479917526245,1060387.412109375,Oz
8769292100,LONGSHOT HAZELNUT BR,1.0627892,89.97008085250854,95.84999656677246,31939.3798828125,Oz
8769292102,LONGSHOT HAZELNUT BR,1.0443054,6075.979511260986,6328.369850158691,2156972.788085938,Oz
8780000004,COORS CAN,.46664813,6392.874386787415,2897.329993724823,2269470.404541016,Oz
8780000005,COORS LIGHT,.47143734,8482.179696559906,3922.389987468719,3011173.78894043,Oz
8797501350,SAPPORO DRAFT BEER N,.94877839,17508.17793798447,16409.09953451157,6215403.328125,Oz
8797502650,SAPPORO DRAFT BEER C,1.0945138,40343.75257647038,42947.74936318398,14322032.16326904,Oz
8797511350,SAPPORO DRY BEER NR,.93197644,1445.519303321838,1347.189932823181,513159.3701171875,Oz
8813040389,LITTLE KINGS CRM ALE,.77368659,37409.5593547821,28303.78904676437,13280393.796875,Oz
8813041888,LITTLE KINGS CREAM A,.41713867,63.31227684020996,26.40999937057495,22475.85888671875,Oz
8834510002,MCEWANS SCOTCH ALE N,1.2413931,1877.375699996948,2324.36993598938,666468.3935546875,Oz
8834510005,NEWCASTLE BROWN ALE,1.2308297,12481.84945440292,15233.7897901535,4431056.642578125,Oz
8834510050,MCEWANS SCOTCH ALE N,1.3321095,5.998005390167236,7.989999771118164,2129.2919921875,Oz
8839400002,SPATEN PREMIUM LAGER,1.1653874,1835.389671802521,2138.939952850342,651563.3505859375,Oz
8839400004,SPATEN SPECIAL DARK,1.1653874,1055.648953914642,1230.239959716797,374755.390625,Oz
8839400006,SPATEN OKTOBERFEST,.99866527,653.7825994491577,652.9099712371826,232092.826171875,Oz
8839400017,FRANZISKANER HEFE-WE,1.2316881,13142.42145860195,16234.49011647701,4665559.667816162,Oz
8873320622,POINT BOCK BEER,.70356721,131.9561195373535,91.37999534606934,46844.423828125,Oz
8873320641,POINT BEER LNNR BTLS,.68662328,91853.45630645752,60642.31896543503,32607977.6484375,Oz
8873320648,POINT PALE ALE,.72484159,1127.625028610229,803.1099615097046,400306.89453125,Oz
8885700060,SUNTORY DRY BEER NR,.91530424,125.958113193512,115.2899951934814,44715.1318359375,Oz
8912181002,ARIEL WHITE NON ALCH,2.3535962,1170.422560214996,2764.760059833527,415500,ML
8912183002,$ARIEL NA CHARDONNAY,3.4988217,1690.140901565552,5907.500162124634,600000,ML
8912184002,$ARIEL NA WHITE ZINF,2.9242632,4472.535329818726,13050.73034954071,1587750,ML
8912185002,ARIEL CABERNET SAUVI,3.5877209,5575.352259159088,19973.65039300919,1979250,ML
8920000826,TECATE BEER,.96532089,299.9002723693848,289.5000019073486,106464.599609375,Oz
8928600008,TECATE BEER,.96532089,11.99601078033447,11.57999992370605,4258.583984375,Oz
8952341503,COOPERS STOUT,1.1086675,809.7307314872742,888.1499710083008,287454.4189453125,Oz
8954019937,DOUBLE DIAMOND BEER,1.2487484,1463.513318061829,1827.559946060181,519547.24609375,Oz
8954031104,ST PAULI GIRL BEER N,1.0411317,39041.0176153183,39080.50958967209,13859561.57910156,Oz
8954031108,ST PAULI GIRL DK BEE,1.0171263,7485.510768890381,7376.88982629776,2657356.405273438,Oz
8982600009,TECATE BEER CANS,.91460568,37115.65813159943,31426.40917491913,13176058.86523438,Oz
8982600041,TECATE BEER,.96397787,1025.658928394318,987.4800043106079,364108.9306640625,Oz
8982600200,CARTA BLANCA BEER N.,1.0295397,179.9401617050171,185.3999962806702,63878.759765625,Oz
8982600600,WATNEY'S RED,1.2920167,1751.417588233948,2202.57993888855,621753.263671875,Oz
8982650001,TECATE N.R. BTLS,.88607085,45069.01317691803,38350.97907543182,15999500.05273438,Oz
8982660001,CARTA BLANCA N.R. BT,.99374944,4624.462203979492,4472.469861984253,1641684.125976563,Oz
8982670001,BOHEMIA N.R. BOTTLES,1.0390027,6783.744154930115,6913.189846992493,2408229.241210938,Oz
8982690002,TECATE / 4 WRAPPED 6,.59781075,10340.56152915955,5915.919986724854,3670899.39453125,Oz
8982690027,TECATE LIGHT N.R. BT,.80867964,695.7686285972595,556.8399791717529,246997.87109375,Oz
8982690090,TECATE LIGHT CANS,.92479092,419.860378742218,377.2799870967865,149050.439453125,Oz
9067200001,BEER OF AMERICA SAMP,1.6495483,69.97673511505127,112.9300098419189,24841.74047851563,Oz
9200000013,OLD MILWAUKEE ICE,.39846578,23.99202156066895,9.559999465942383,8517.16796875,Oz
9200000206,OLD MILWAUKEE ICE,.3727532,2207.266000747681,796.519983291626,783579.453125,Oz
9200000207,RED RIVER LAGER,.83194321,161.9461455345154,134.7299938201904,57490.8837890625,Oz
9530113001,ROGUE ALE,1.4988315,17.99401617050171,26.96999931335449,6387.8759765625,Oz
9530113008,ROGUE ALE,1.4988315,41.98603773117065,62.92999839782715,14905.0439453125,Oz
9530113017,ROGUE DEAD GUY ALE,2.4499052,60.47989118099213,148.1699924468994,21470.36114501953,Oz
9530113027,ROGUE HAZELNUT BROWN,2.4499052,20.15996372699738,49.3899974822998,7156.787048339844,Oz
9530113100,ROGUE AMERICAN AMBER,.99866527,65.9780592918396,65.8899974822998,23422.2119140625,Oz
9530113103,ROGUE OREGON ALE,.99866527,29.99002695083618,29.94999885559082,10646.4599609375,Oz
9651312352,DUSSELDORFER PALE AL,1.1653874,65.9780592918396,76.8899974822998,23422.2119140625,Oz
9651312353,DUSSELDORFER AMBER A,1.1653874,119.9601078033447,139.7999954223633,42585.83984375,Oz
9651312357,DUSSELDORFER DARK AL,1.1653874,41.98603773117065,48.92999839782715,14905.0439453125,Oz
9709631767,OREGON BREWERY INDIA,.83194321,17.99401617050171,14.96999931335449,6387.8759765625,Oz
9781611110,CHICAGO'S LEGACY LAG,.93197644,11.99601078033447,11.17999935150146,4258.583984375,Oz
9781611111,LEGACY LAGER BEER,.9164272,14539.16533231735,13107.88974761963,5161403.79296875,Oz
9781622222,LEGACY RED ALE,1.0820264,137.9541258811951,149.269998550415,48973.7158203125,Oz
9781644444,BIG SHOULDERS BEER,1.0820264,143.9521293640137,155.7599945068359,51103.0078125,Oz
9893110006,BADERBRAU BEER NR BT,.95738101,189213.0822987556,172548.8594036102,67170645.26660156,Oz
9893110007,BADERBRAU BOCK,.96684515,11702.1086602211,11015.3297867775,4154248.681640625,Oz
9893110017,BADERBRAU BOCK,.97365701,11.99601078033447,11.67999982833862,4258.583984375,Oz
60260010000,LEZAJSK LAGER BEER,1.0693729,10127.03293228149,10822.81027650833,3595096.658081055,Oz
60272500010,MURPHYS IRSH DRAUGHT,1.4134876,902.4415723085403,1275.589917778969,320366.7641906738,Oz
60272500017,MURPHYS IRSH AMBER (,1.0781264,3700.769358634949,3983.829946517944,1313773.159179688,Oz
71960700003,RHINO CHASERS LAGER,.94702876,1217.595102310181,1139.449962615967,432246.2744140625,Oz
71960700004,RHINO CHASERS LAGER,.95698476,101.966091632843,97.32999610900879,36197.9638671875,Oz
71960700011,RHINO CHASERS AMERIC,.99866527,17.99401617050171,17.96999931335449,6387.8759765625,Oz
71969380011,BEERS OF THE WORLD G,1.26148,5358.218152046204,6706.300235748291,1902167.459472656,Oz
71975120103,MORETTI N.R. BTLS,1.1544546,15774.75438404083,17104.99972629547,5600037.9453125,Oz
73321001102,DEVIL MOUNTAIN FIVE,.93339729,4156.617807388306,3806.559935569763,1475599.3515625,Oz
73321002102,DEVIL MTN RAILROAD G,.93543291,2885.04062795639,2642.68994140625,1024189.448242188,Oz
73321003102,DEVIL MOUNTAIN BLK H,.93652344,2585.140344619751,2391.689931869507,917724.8486328125,Oz
73588811206,CELIS WHITE ALE,1.18819,7317.566611766815,8699.969726085663,2597736.23046875,Oz
73588821206,CELIS PALE BOCK,1.1898466,1139.621026515961,1356.599956512451,404565.478515625,Oz
73588841206,CELIS GRAND CRU ALE,1.1922992,1853.383668899536,2209.909931182861,657951.2255859375,Oz
73588851206,CELIS RASPBERRY,1.1954107,4990.34050655365,5973.659814834595,1771570.9375,Oz
73692011111,GOOSE ISLAND HONKERS,.92928112,174847.8606324196,158359.6391415596,62070991.11621094,Oz
73692011115,GOOSE ISLAND KILGUBB,.95340389,21898.71812486649,20638.86966705322,7774045.078125,Oz
73692011118,GOOSE ISLAND SEASONA,.90986913,36785.76804590225,32188.34984970093,13058947.80957031,Oz
73692011121,GOOSE ISLAND HEXNUT,.99500453,27572.83131361008,27344.38918399811,9788355.3046875,Oz
73692011122,GOOSE ISLAND SEASONA,.97470218,23068.32938480377,22523.42973423004,8189257.013671875,Oz
73692011125,GOOSE ISLAND BLONDE,.99837333,3352.885059356689,3343.849889755249,1190274.225585938,Oz
74305820299,STATE STREET AMBER A,.91368461,79581.53715229034,71253.89913272858,28251446.21289063,Oz
74305821299,STATE STREET MIDNIGH,.89339137,22204.61623239517,19515.41956710815,7882638.958007813,Oz
74305822299,STATE STREET SPEAKEA,.8968364,29732.11317968369,26168.64948272705,10554900.42089844,Oz
75089900001,DORTMUNDER BEER,1.2487484,5.998005390167236,7.489999771118164,2129.2919921875,Oz
75889620100,KOZEL PREMIUM CZECH,1.3896127,4592.456211686134,6356.799715876579,1630321.978668213,Oz
76227405870,MURPHY'S IRISH STOUT,1.1828247,2780.408833026886,3176.900014400482,987045.1162109375,Oz
76810940359,TENNENTS LAGER,1.3058352,4105.634853839874,5241.32978105545,1457500.365600586,Oz
78036971960,SHIPYARD EXPORT ALE,1.199234,3238.922922134399,3897.099883079529,1149817.676757813,Oz
78036991902,SHIPYARD GOAT ISLAND,1.1961516,569.8105125427246,682.0499782562256,202282.7392578125,Oz
78036991904,SHIPYARD BLUE FIN ST,1.1974926,1001.666900634766,1200.829961776733,355591.7626953125,Oz
78036991907,SHIPYARD GOAT ISLAND,1.2116991,431.8563885688782,524.2799835205078,153309.0234375,Oz
78036991993,SHIPYARD OLD THUMPER,1.2125045,2735.090465545654,3314.439895629883,970957.1484375,Oz
78146821155,BLUE RIDGE-WHEAT,1.1468627,125.958113193512,144.7899951934814,44715.1318359375,Oz
78146839357,BLUE RIDGE AMBER LAG,1.1495091,131.9561185836792,151.7799949645996,46844.423828125,Oz
78146840193,BLUE RIDGE GOLDEN AL,1.1601774,233.9222102165222,271.6099910736084,83042.3876953125,Oz
79067200001,BEER OF AMERICA SAMP,1.4956673,10796.41017341614,15382.20018100739,3832725.607910156,Oz
79709631767,OREGON BREWERY INDIA,.89629781,49801.4397354126,43611.35936737061,17679511.46679688,Oz
79709633767,OREGON HEFEWEIZEN,.99866527,485.8384418487549,485.1899833679199,172472.6513671875,Oz
79709634767,OREGON BREWERY NUTBR,.88942069,35622.15467453003,31001.02955627441,12645865.171875,Oz
79709635767,OREGON RASPBERRY WHE,.90706044,51594.84328365326,45815.16921710968,18316169.73632813,Oz
79709636767,OREGON HONEY RED ALE,.89179391,22744.43673276901,19892.87958812714,8074275.243164063,Oz
79709637102,OREGON BLACKBERRY PO,.91905046,4288.573913097382,3876.289915084839,1522443.774414063,Oz
79709638102,OREGON SUMMER GOLD,.99739367,1073.642984867096,1065.099954605103,381143.2666015625,Oz
